#'chr'	'start'	'end'	'TGCT_09E99DFE_D6FF_46DA_8DB4_AEEE237A6FE0_X028_S07_L112_B1_T1_P060.insertions.bw'	'TGCT_09E99DFE_D6FF_46DA_8DB4_AEEE237A6FE0_X028_S07_L113_B1_T2_P061.insertions.bw'	'TGCT_1577A485_E047_42CF_8703_42A69E1AED1A_X038_S09_L089_B1_T1_P090.insertions.bw'	'TGCT_1577A485_E047_42CF_8703_42A69E1AED1A_X038_S09_L090_B1_T2_PMRG.insertions.bw'	'TGCT_42AA9956_CB47_4A45_8B3E_BCA4A1560649_X025_S03_L031_B1_T1_P065.insertions.bw'	'TGCT_42AA9956_CB47_4A45_8B3E_BCA4A1560649_X025_S03_L032_B1_T2_P061.insertions.bw'	'TGCT_772E7A97_0B2F_4DE7_B44B_E233EA5ACA5C_X027_S05_L085_B1_T1_P067.insertions.bw'	'TGCT_772E7A97_0B2F_4DE7_B44B_E233EA5ACA5C_X027_S05_L086_B1_T2_P069.insertions.bw'	'TGCT_915BF6AB_D5A9_44A6_8913_DE735A3A32CA_X041_S09_L017_B1_T1_P084.insertions.bw'	'TGCT_915BF6AB_D5A9_44A6_8913_DE735A3A32CA_X041_S09_L018_B1_T2_P085.insertions.bw'	'TGCT_1733145A_1C7A_49A1_BCA7_7B72F7C8FFE7_X024_S09_L019_B1_T1_P060.insertions.bw'	'TGCT_1733145A_1C7A_49A1_BCA7_7B72F7C8FFE7_X024_S09_L020_B1_T2_P062.insertions.bw'	'TGCT_A6AB6BA9_2EE3_4919_B524_65C2F7B6A052_X034_S04_L124_B1_T1_P078.insertions.bw'	'TGCT_A6AB6BA9_2EE3_4919_B524_65C2F7B6A052_X034_S04_L125_B1_T2_P079.insertions.bw'	'TGCT_A3208F24_8F24_43B5_99C5_E4A3CA68026C_X026_S11_L073_B1_T1_P068.insertions.bw'	'TGCT_A3208F24_8F24_43B5_99C5_E4A3CA68026C_X026_S11_L074_B1_T2_P066.insertions.bw'	'TGCT_0A0512E8_AD96_4154_AAA2_3BDD67A279E9_X035_S11_L021_B1_T1_PMRG.insertions.bw'	'TGCT_0A0512E8_AD96_4154_AAA2_3BDD67A279E9_X035_S11_L022_B1_T2_P090.insertions.bw'
chrX	13652189	13654189	46.4192898440361	50.37111933231354	55.101951224803926	48.49501640319824	42.893863224983214	41.4644454228878	34.58432713031769	35.01479375362396	57.9891397023201	59.97186698913574	55.89496226251126	49.676908588409425	28.973367914557457	28.383986654281617	38.79246227145195	41.303987948298456	36.37860616147518	39.61511014997959
chrX	13688128	13690128	25.09997754764557	24.479464531898497	22.35415608215332	17.067807663798334	25.993949246525766	25.75860235309601	19.059395706653596	21.528730977535247	30.82387312579155	30.73163583278656	28.249909132778644	23.939309315681456	27.34169064939022	25.45013082575798	24.455722876131535	24.83282510524988	18.152475214242934	19.707636997699737
chrX	13711244	13713244	2.405926283597946	1.8539370277523994	3.8192702811956405	4.301628915220499	1.5457850882411004	1.6120957136154175	2.060058704018593	1.6065693253278732	2.243293654918671	2.454111909866333	2.824244978427887	2.787005524635315	2.493961274623871	2.530177044868469	2.3461354838311674	2.3955304372310637	1.9297823163866996	2.404509963095188
chrX	13733743	13735743	37.86170935440064	35.28576881098747	34.78764007663727	35.36238924884796	41.279822818279264	40.76452654647827	41.0758236041069	41.67258529663086	49.88677017402649	52.2954674911499	55.06091175079346	51.200976684570314	49.21888111948967	50.67024615669251	49.04291977882385	47.67974161720276	39.161322874069214	46.08608129215241
chrX	13769939	13771939	2.00096839427948	1.5091347289085388	2.567942442893982	2.7357639908790587	2.1547307240962983	2.686826193332672	1.376797342300415	1.2628055691719056	2.2229000759124755	3.2511064529418947	1.7630340933799744	1.2126402282714843	1.4034842574596404	1.771123948097229	1.0956188285350799	1.1095088160037994	0.8102139472961426	1.0351253986358642
chrX	14005726	14007726	1.1502921483516693	1.0628905848860741	1.6488511689901353	2.9471857314109804	0.5534044461846351	1.1600372244119643	0.6539787438511848	0.720500733077526	1.2980513037443162	1.2838714075088502	1.5596070766448975	1.2029942264556885	0.5553354918956757	1.0925764203071595	0.6596380992531776	0.3922505915164948	0.6967839998006821	1.2744981470704078
chrX	15493566	15495566	5.838275044918061	5.044107863843441	4.834840655565261	5.02228679049015	4.05718404853344	6.175670024037361	3.679336839675903	2.9219919004440307	8.967056550145148	11.012728462219238	3.50097891497612	3.5125226612091063	6.845267207145691	5.15408559012413	5.81433558049798	4.89136506485939	4.540144364833832	4.215260478258133
chrX	15673932	15675932	63.09614303159714	64.37608888089657	76.18809501183033	71.22993498158455	48.97930552792549	54.42838116359711	64.00617744827271	57.991541857898234	60.39252211487293	61.622670828819274	67.73712717413902	69.21419699764252	72.54145783782005	74.90071676278114	66.61286795628071	67.98263221800327	62.997817543268205	68.61946682429314
chrX	15687830	15689830	0.8707918012142182	0.9874338493347168	0.9930828298330308	2.532261574625969	1.0291850481629372	0.9659140293598175	0.9760876715183258	0.561246919631958	1.293972587943077	0.5768346643447876	2.4458707655072214	1.0810412034988404	1.2151750423908234	0.8487593784332276	1.6793191876411437	1.1459320952892305	1.320648724079132	0.9395200543403626
chrX	15789156	15791156	17.18080122256279	19.73818303513527	16.66406015896797	18.67014973425865	28.285859638690948	24.5360962061882	20.857451897859573	22.279399034798146	32.41151369762421	31.789823541641237	32.31573727416992	31.08355175590515	22.076100795269014	25.38342629289627	25.80824539744854	27.569053305625914	18.57157718718052	21.68803289741278
chrX	15824806	15826806	1.8490430161952973	1.7454991992115974	2.2386074512004854	2.073901096135378	1.5390933811664582	1.0075598120689393	0.616476422548294	1.6184958283305169	0.7066375125646591	2.0571928453445434	0.8137080371379852	2.0621773881912233	0.656305581331253	1.035072422027588	0.6044793605804444	0.784501188993454	1.1099931100010871	0.9963081783056259
chrX	16649158	16651158	0.9216100461483002	0.899484270811081	1.6684371829032898	1.9481519473195077	1.1496358386278152	1.758527755022049	1.0670179464817047	0.280623459815979	1.5478726108074188	2.8407726287841797	0.8137080430984497	1.3091002464294434	0.8582457602024078	0.872911055803299	0.49113948047161105	0.2241431951522827	0.5457895812392235	0.25806251257658
chrX	16718612	16720612	40.31157145881653	41.951946711540224	40.278974286794664	36.2147961871624	30.91570187807083	38.02732301545143	35.55681840968132	40.24491259998083	56.46777904903889	61.494835233688356	40.22226772499084	44.131835926055906	37.014120711267	42.95033041906357	32.173791200637815	36.803192726731304	24.33514462661743	30.587953819036485
chrX	16785432	16787432	59.60503644561768	60.080552251815796	46.981739452838895	45.74005498886108	48.158233285427094	52.50461399698258	62.31600392055511	60.217586962461475	72.90500235891342	82.43369634151459	59.42170896840096	64.78737081432342	87.10386997795105	79.04848229980469	64.94563822293281	57.70006312084198	59.16918843626976	59.375222328186034
chrX	20123525	20125525	2.368341956615448	3.1242086918354035	3.6966764080524444	5.061643396139145	2.8426385490894317	3.019992577314377	3.596112459897995	2.8735842642784117	9.101654110908509	8.069372472763062	2.4913027621507644	4.924972927093505	4.11554095864296	3.7527125940322876	4.035655199050903	3.9931110768318177	3.5546295728683472	3.934914002895355
chrX	24053946	24055946	48.36149920082092	44.00726847791672	50.04513447332382	35.35759026098251	42.65430091404915	43.79929666495323	49.24259526157379	46.36881896185875	52.60931439769268	50.94846751689911	50.801150151491164	48.52214446640015	68.11341389036178	73.05713813734054	47.83169457578659	51.780441616535185	60.29833147096634	55.81554169273377
chrX	24148173	24150173	21.76397129249573	20.093479347229003	24.14881437253952	19.84724815273285	17.121410311102867	17.367644328117372	18.14084610772133	20.54444415307045	17.770964043617248	17.43129630088806	26.944585927009584	28.12360710334778	20.235416220784188	12.898152723789215	18.828775892972946	22.521908603668212	24.13995678806305	17.72939731323719
chrX	26137343	26139343	0.400193678855896	0.6716149237155914	1.5233556985855103	2.9306271948814393	0.9368394494056702	1.2090718030929566	2.9056588792800904	2.1439632449150086	2.5165675830841066	2.1305794715881348	1.4538250250816345	1.4083162651062011	2.6030089592933656	2.1276489019393923	1.0578388690948486	0.791225478887558	1.4318690168857575	1.1501393139362335
chrX	26556675	26558675	1.1116491079330444	1.0993696570396423	2.901629865169525	3.0890135494470594	1.8067617952823638	2.4181435465812684	2.517278730869293	2.472292722702026	8.206375819683075	6.372799930572509	2.932061285495758	2.9103365478515624	2.990734144449234	3.5215464339256286	1.3978584975004196	1.793145591020584	2.725265109539032	3.4159137320518496
chrX	30229657	30231657	1.9194474358558655	1.869927843928337	1.5422163000106812	1.77440693461895	1.366447254061699	1.7639013786315918	1.1137673985958099	1.6542753015756606	2.03935786485672	1.7691700649261475	0.853037259221077	1.8892383556365966	4.615342871546745	3.6227534770965577	1.700098168849945	1.5600366621017456	2.6516093254089355	1.4678652983903886
chrX	30303206	30305206	1.149762791633606	1.0748837139606475	2.596233315587044	2.5303417029380797	0.6598026348352433	0.9887520403861999	1.6439371049404143	1.1680951681137084	1.4132750021219254	2.4186022520065307	0.8815170466899872	1.0927542057037354	1.9946641466021537	1.4830287424325943	0.2644597202539444	0.4482863903045654	0.7947462267875671	0.6519852337241173
chrX	40622428	40624428	5.1506408190727235	2.663472862839699	1.791756466627121	3.153328001499176	9.207793499231338	7.415640332698822	6.611709613800048	7.485630993247032	9.829704738855362	9.871684885025024	3.1666804498434065	3.9686407470703124	5.422093961834907	4.335803387165069	4.454257192909718	4.432431771755218	5.01596095085144	7.820947178006172
chrX	40625921	40627921	1.058713436126709	1.3492263913154603	2.667323236823082	3.055176452279091	1.6729275822639464	1.8498798229694366	2.738696515083313	1.6998766197562218	1.7569068075418472	2.069818501472473	1.4551812111139297	1.6005473012924194	1.6155214607715607	1.0482983232736587	2.380137434601784	2.16802506840229	2.4306418716907503	2.283745351135731
chrX	40647305	40649305	32.191769100904466	31.488445098519325	24.769763031959535	19.566472307443618	26.893984480500222	28.32989541387558	25.91666867631674	23.475556383490563	33.81969075965881	30.609325170516968	31.86819798386097	33.71070897102356	20.953313299417495	16.07927509558201	30.788400315999986	30.82697482907772	28.42377802377939	24.109076333522797
chrX	41084445	41086445	95.8432069568634	95.43478202629089	115.84539408111573	85.46598698425294	81.605408908844	84.36768609237672	93.0802336883545	100.87712210369111	92.05559187316895	91.11462489128112	100.14372883415223	97.59686675071717	77.2249561214447	78.54819750785828	91.3186939163208	98.50589312744141	109.5762818775177	108.65150311279297
chrX	41332348	41334348	55.52951879501343	55.343268209695815	75.33356406688691	61.0627325296402	50.22128641605377	58.16978623867035	73.43775341510772	67.3847107887268	63.984851002693176	66.04796266555786	67.63948090076447	67.4186623096466	52.5549332857132	53.392486470937726	66.133818089962	62.591988277435306	59.51389702558517	63.86867243051529
chrX	43653907	43655907	49.90827985143662	46.51383051651716	40.37835546827316	30.817421672582626	44.1713107714653	48.57042803025246	30.524829619407654	36.06642952615022	60.37416784453392	59.51970953464508	40.32126740628481	39.060105494499204	39.63530475449562	41.86292964220047	37.75578015553951	42.867387229204176	34.56446381598711	35.22301533818245
chrX	44522639	44524639	0.37054970264434817	0.09994269609451294	1.450814950466156	2.5087436045706273	0.5079008157849312	0.6717065572738647	0.6375393667817115	0.6026388799548149	1.4275505304336549	1.1370981550216674	0.9059282879829407	0.5105490961074829	0.13075626581907274	0.4496814649105072	0.7469098021984101	0.4381999465227127	0.2946232557296753	0.4737136372923851
chrX	44872188	44874188	58.541557612419126	59.330982837677	64.73536134719849	43.13387976646423	55.708489427566526	62.945620937347414	67.5401292514801	62.9017507982254	77.14890640735626	91.42553092002869	69.39573513031006	65.81329248428345	58.74944774627686	53.70875940322876	65.82402297973633	63.73511880397797	69.73732441663742	61.669031252861025
chrX	47189861	47191861	31.54965994358063	33.27342217540741	23.57574257850647	23.649480082511904	34.4549475274086	37.841931403636934	20.95249245381355	14.748166496872901	41.236834180831906	47.09764297008515	34.17573792934418	31.56654036998749	27.205886553525925	27.0993469042778	30.65616982269287	33.287506195306776	20.953605944633484	25.851537051439287
chrX	47216860	47218860	100.8424518585205	101.57576025104522	98.10990851306916	89.2646208410263	87.39373922348022	87.14586294174194	89.67882446575165	85.64768727207183	116.2964182882309	109.88897517204285	94.49455907154083	87.97291312980651	89.66648904895783	90.06510394382477	98.32914382362365	101.6466990866661	106.86574584007263	105.38582626581191
chrX	53175283	53177283	1.2492818546295166	1.2567794093489646	2.4881475991010666	2.846154472231865	1.137590754032135	0.8060478687286377	1.2637766590714454	1.3645315760374068	3.262972593307495	1.298075270652771	1.434160420000553	1.5364702892303468	1.6306669682264328	1.3973477870225905	0.5232524465024472	0.8965727865695954	1.8303469642996788	1.4376741468906402
chrX	53224828	53226828	20.30612330675125	20.14844785273075	19.52796875	19.755096299648287	24.023240479230882	24.644913325309755	28.321954340338706	24.835177290439606	27.551724219322203	33.77362998008728	29.917332746982574	27.38775477409363	15.125320039987564	16.227635447978972	21.825482416152955	24.8014455139637	18.04567430257797	20.939723539352418
chrX	53373149	53375149	3.7076144533157347	3.049251675724983	4.604161140084266	4.331386328458786	4.621295181632042	3.124107144355774	7.141879363775253	6.528704956591129	5.768323678851128	7.459395461082458	4.373002626776695	5.2053959798812866	7.6232419312000275	10.008000522851944	8.924381954312324	10.67538029241562	6.448566465258598	5.570268292307854
chrX	53421690	53423690	61.18516613769531	64.09325164556503	44.46747763156891	45.19674159240723	59.39294463467598	57.2616390209198	72.50790126276016	70.27934157848358	72.20142449188232	77.8908292579651	62.62839602661133	60.82768678283691	63.407197711467745	63.37863555049896	70.08484589707851	73.9941527876854	59.452027150154116	63.47906304931641
chrX	72254679	72256679	5.216280980587006	6.073517664432526	2.684007632732391	3.6870419347286223	6.503004025578499	5.29439088177681	4.830092850804329	7.182557668089867	6.74823504281044	7.338662624359131	5.63492815887928	6.808699281692505	6.871014704227448	8.526696686267853	7.7312909185886385	7.188272498846054	5.926346681714058	7.678617344498634
chrX	88746225	88748225	0.5971143779754639	0.6496275246143342	2.1559109983444213	2.6906478638648985	1.1375907421112061	0.4030239343643188	1.167195360660553	1.1926497101783753	1.2236147046089172	0.9690191078186036	1.2883710741996766	1.5158002853393555	0.6926548194885254	1.0764752941131592	0.7389760183095933	0.6567395617961883	0.8632461333274841	0.9862444412708282
chrX	93669930	93671930	0.5484135599136353	0.6836080532073975	3.5066197044849394	2.8168769753575327	0.6477575502395629	1.1647391583919524	0.9421814566850663	0.982182115316391	1.2236147284507752	1.3935567951202392	0.7458990395069123	1.171300220489502	1.36511563706398	1.3800965547561646	1.2089587152004242	1.2518397628068925	0.19739758133888244	0.7907207906246185
chrX	100290644	100292644	0.6352280616760254	1.097370805978775	1.2331927180290223	1.8583997036218642	1.4721762716770173	0.40571075439453125	1.1589756662845612	0.66788383436203	2.1413257837295534	0.5902494239807129	1.2883710503578185	0.5539561042785645	1.0601859390735626	0.46003217697143556	0.7540879949331284	0.6724295854568482	1.1401919996738434	1.1846434938907624
chrX	100670783	100672783	3.3878829956054686	4.33651365506649	5.222933661937714	4.271631506085396	8.6671032371521	5.104969680309296	4.938489851057529	4.532770503878593	8.97317452430725	6.944110870361328	2.1698880970478056	4.418557831764221	3.7424564602971078	3.465192408800125	6.507975673675537	4.32932593357563	2.981587300300598	3.2002625767588615
chrX	100842324	100844324	0.9507246656417847	1.8609330217838287	2.03114093542099	2.586976855278015	0.5915471935272216	0.6233436851501465	0.8651219182014466	2.3544308516979218	1.178748830795288	1.5876762580871582	1.0361215748786927	0.9921601867675781	0.40388035774230957	0.517536199092865	1.2739402375221252	1.288823390007019	1.1048372030258178	1.2939067304134368
chrX	101267253	101269253	0.21174268722534179	0.44974213242530825	0.870488977432251	2.2010901377797127	1.0706736505031587	0.2686826229095459	0.8440589663386345	0.8818592403531075	1.2236147284507752	0.7101931571960449	0.5424720287322998	0.8660731630325318	0.5336269226670265	0.2875201106071472	0.22667976021766661	0.38440557968616484	0.48391869753599165	0.14376741647720337
chrX	101831112	101833112	0.0	0.43375130105018617	3.130858603477478	2.2116492137908934	0.13383420705795288	0.4030239343643188	1.3110398688316345	1.170199838399887	1.9210750946998596	1.4866710090637207	0.9601754848957061	0.9535761795043945	0.6906354236602783	0.5267368426322937	0.45335952043533323	0.4482863962650299	0.8720848309993744	1.2709039616584779
chrX	114583078	114585078	17.8784934425354	17.444998064994813	4.774631922006607	4.326346799850464	34.57071447277069	31.15912299633026	3.6146067383289338	4.515231581687927	16.845095401763917	15.69684669494629	2.416712858200073	3.0564045753479006	3.423895780444145	2.9959596674442293	3.1599157292842865	3.9023331170082094	2.0623627960681916	1.9408600866794585
chrX	132625015	132627015	1.6833543634414674	0.8994842767715454	2.901629889011383	2.4045925587415695	0.9234560286998749	0.5373652458190918	0.6062018036842346	0.1403117299079895	1.1216468214988708	0.6628469467163086	0.47466301918029785	0.8268001556396485	0.5149474561214447	0.103507239818573	0.10578388810157775	0.16810739636421204	0.2946232557296753	0.41692550778388976
chrX	136531215	136533215	0.5717052555084229	1.189318083524704	3.2933498930931093	2.433390086889267	0.3479689383506775	0.5239311146736145	1.0274606943130493	0.6594651305675506	0.897317476272583	0.9311421394348145	0.8679552400112152	0.8543601608276368	0.45436540246009827	0.5635394287109375	0.36268761336803435	0.3922505915164948	0.6629023253917694	0.34504178166389465
chrX	141837316	141839316	0.6018785884380341	0.38927680724859237	2.031140923500061	2.630893074512482	1.1235381622910499	0.8873243621587753	1.0762650785446166	0.8418703854084015	1.3041693774461747	1.956187596321106	0.9493260443210602	0.7034691324234009	3.0371803758740423	3.586525978922844	3.8161536169052126	4.554029449403286	2.3842386863231657	1.8538808235526085
chrX	151562675	151564675	1.0057777643203736	1.369214950799942	2.1617142248153685	2.8557536602020264	1.3383420646190642	2.7002603125572207	1.767232404947281	2.3993306148052214	2.936675307750702	2.5251312255859375	1.871528480052948	1.391780261993408	1.464066308736801	1.6676166772842407	1.4129704874753952	0.9526085793972016	2.268599051237106	3.479171413183212
chrX	151733746	151735746	0.3446112234592438	0.32531347578763964	2.321303904056549	2.8768718442320824	0.7360881388187408	0.43728096878528594	0.6950771687030792	0.561246919631958	1.1236862032413482	0.4734621047973633	0.6102810323238372	0.653861123085022	0.5295881190896035	0.1431850150823593	0.5666993975639343	0.6438513280749321	1.1394554386138915	0.8935144846439361
chrX	151911495	151913495	1.3763274669647216	1.9988539338111877	4.7151485800743105	3.2877163350582124	0.6022539258003234	1.14190114736557	1.7980562448501587	1.543429046869278	2.3452615618705748	2.998593330383301	1.4239890694618225	1.9292003631591796	2.271827054023743	3.27772935628891	2.0401178151369095	1.6250381946563721	2.136018604040146	3.09099937081337
chrX	152732757	152734757	1.3837384610176087	0.5996561765670776	1.723568163394928	2.534661365032196	1.3798306628465653	1.544925057888031	1.1425363159179687	0.868529608130455	1.8741698868274688	3.28424880027771	1.0429024692773818	0.5773821086883545	0.8390614551305771	0.9994199163913727	0.9822789579629898	0.952608585357666	1.2521488308906554	1.509557831287384
chrX	153763196	153765196	13.50071342754364	14.74304690361023	12.624266061305999	11.013369840860367	8.499810418725014	9.808259053826331	4.263961905241013	5.8937943816185	10.814714612483979	10.338044962882996	7.661739279985428	10.261967931747437	3.9383384993672372	3.393312440752983	5.701751464456319	4.370792400836945	6.041249870538712	6.465939383566379
chrX	153934269	153936269	42.85036706542969	33.2849159784317	26.515093096256255	17.831421812534334	51.503418645858766	52.82568949508667	22.72434867835045	21.293708595752715	55.700979565143584	63.365010833740236	29.46436803483963	34.5216618309021	24.3862961422205	23.30408112859726	28.441508491396903	30.2716593747139	30.057464874505996	25.12479276776314
chrX	154540199	154542199	7.245834638595581	9.812373950004577	9.073396535396576	8.277365958213807	5.508615974426269	6.4671905307769775	4.929756471157074	4.433850778102875	8.287950185775756	6.798915824890137	7.345071209669113	5.870281105041504	3.4976039946079256	4.506015341281891	4.89779387307167	4.341653762817383	4.979132962226868	5.190003573656083
